minimum_nights,availability_365,number_barrio,number_tipohab
1.4691909584742426,1.4846003416109388,-0.9482962329191869,-1.057482119104804
-0.35917550573241513,-1.4013966480902755,-0.9482962329191869,-1.057482119104804
-0.42447430802551006,-1.4334632813091779,1.2553395168623749,-1.057482119104804
-0.16327909885313038,-1.1448635823390565,-0.9482962329191869,-1.057482119104804
-0.2938767034393202,-0.7199806921886,0.1535216419715939,0.7656702195523697
-0.2285779011462253,-1.3933799897855499,-0.9482962329191869,0.7656702195523697
-0.35917550573241513,0.09771845489341077,-0.9482962329191869,2.5888225582095434
-0.42447430802551006,1.2521172507738965,-0.9482962329191869,0.7656702195523697
-0.35917550573241513,-1.3773466731760986,0.1535216419715939,0.7656702195523697
1.3385933538880528,0.6188012447005744,0.1535216419715939,0.7656702195523697
-0.35917550573241513,-1.1368469240343309,-0.9482962329191869,-1.057482119104804
-0.42447430802551006,-1.3853633314808242,0.1535216419715939,-1.057482119104804
-0.16327909885313038,-1.233046823691038,0.1535216419715939,0.7656702195523697
-0.2938767034393202,-0.7199806921886,-0.9482962329191869,-1.057482119104804
-0.2938767034393202,1.3643504670400548,0.1535216419715939,0.7656702195523697
-0.2285779011462253,-1.0165970494634469,0.1535216419715939,-1.057482119104804
-0.42447430802551006,-0.5195642345704601,0.1535216419715939,-1.057482119104804
-0.35917550573241513,1.4765836833062131,0.1535216419715939,0.7656702195523697
3.4281550272670906,-0.3832810433901249,1.2553395168623749,0.7656702195523697
1.4691909584742426,1.1158340595935614,-0.9482962329191869,0.7656702195523697
1.4691909584742426,1.2761672256880732,0.1535216419715939,0.7656702195523697
-0.42447430802551006,0.9955841850226774,1.2553395168623749,0.7656702195523697
-0.35917550573241513,0.0015185552367036352,-0.9482962329191869,-1.057482119104804
-0.16327909885313038,-0.9043638331972886,-0.9482962329191869,-1.057482119104804
-0.35917550573241513,-1.3693300148713732,-0.9482962329191869,0.7656702195523697
-0.2938767034393202,1.380383783649506,-0.9482962329191869,-1.057482119104804
-0.2285779011462253,0.6508678779194769,0.1535216419715939,0.7656702195523697
-0.35917550573241513,0.8192177023187144,-0.9482962329191869,0.7656702195523697
